Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Hematopoietic PBMC BTO:0001008 879101114 replicate02-3	73/719	3.01777354226645e-07	3.3195508964931e-06	0	0	2.00852825115082	30.1551922078567	CEP57;SIGLEC9;PHF1;UBE2D3;GIMAP1;GBA2;GIMAP8;FAM107B;HK1;CNST;UBASH3B;ABHD16A;ARL6IP5;COTL1;PIP4K2A;EPC1;MFSD1;MAP3K5;YWHAH;CAP1;DFFB;ABCC4;SUN2;GPX1;TPM4;TPM2;TPM1;MINK1;SYTL1;VPS13A;ARAP1;TC2N;CBFA2T2;FBXO11;MIF4GD;UNC13D;SIRT3;BCR;RBP7;ACAP2;RILPL2;MAPKAPK3;EHBP1L1;RIN3;MAPRE2;SLC27A4;CUL5;UBA7;ITPR1;AK3;CXCR4;ASAP1;CST7;PPOX;MICAL1;FAM177A1;FYN;MAP4K5;GBP2;LYN;VASP;TRAPPC10;TTC39B;EHD1;TSPAN15;SNX18;STK24;TBXAS1;STRN;ESYT2;GALM;NIT1;RGL2
Lymphoblastoid BTO:0000773 X130.126 HM32.GM11994	73/719	3.01777354226645e-07	3.3195508964931e-06	0	0	2.00852825115082	30.1551922078567	TOR2A;SRP54;DCAF8;BRCA1;CDC73;ARHGAP35;DCAF6;RASSF2;EPC1;EP300;NELFB;CHAC2;MLYCD;NELFA;LRRFIP1;DENND2D;PABPC4;CMC1;NSMCE1;TFEB;TIMM21;TRNT1;GTF2F1;HLA-F;CBFA2T2;ATAD3B;FBXO11;SUMF2;RBL2;OAS1;STIM2;PEX3;SRSF4;CHMP4A;BLK;METTL2B;RAB1A;SEH1L;CUL5;CUL2;ITPR2;AGAP3;BCL10;RIC8A;TGS1;DVL2;ZNF668;KDSR;MARK2;RWDD1;NEK9;USP25;CCDC12;SLC35E1;TRAPPC10;DTNBP1;ELP2;PTPN11;MCOLN2;GATAD2B;SLC6A6;TBCK;SON;CCDC9;CAMK4;REL;MPHOSPH10;ATXN10;AVL9;RGL2;SSBP3;EIF4G2;SSBP4
Lymphoblastoid BTO:0000773 X126.126 HM21.GM12878	70/680	3.17228143785948e-07	3.36778250321594e-06	0	0	2.0377208339965	30.4917304057805	KDM5A;RTCA;FAF1;NCF4;PITPNA;PREP;WDR89;PPCDC;PREX1;IPO9;SART3;PPP2R5E;DDI2;LONP1;EPC1;NELFA;FBXO7;VPS39;CCDC50;DLGAP4;MAP3K5;RFC5;CD53;TOR3A;HAUS4;SSU72;TMC8;ACOT13;IMP4;MOGS;TYK2;HLA-F;CBFA2T2;FBXO11;CLPX;HLA-E;NCOR2;FAM210A;TMX2;IRF3;OAS1;OAS2;OAS3;ELMO1;NAA35;ARHGEF7;IDI1;VAC14;OSGEP;NAPG;TM9SF3;ALOX5;INPP5D;PMVK;NUP88;SLC15A4;RWDD1;NEK9;BRF1;LYSMD2;CDK11B;ANKHD1;BYSL;WDR11;STK24;CAMK4;REL;RGL2;TRMT61B;GALK2
Lymphoblastoid BTO:0000773 X127.126 HM21.GM15510	70/680	3.17228143785948e-07	3.36778250321594e-06	0	0	2.0377208339965	30.4917304057805	KDM5A;RTCA;FAF1;NCF4;PITPNA;PREP;WDR89;PPCDC;PREX1;IPO9;SART3;PPP2R5E;DDI2;LONP1;EPC1;NELFA;FBXO7;VPS39;CCDC50;DLGAP4;MAP3K5;RFC5;CD53;TOR3A;HAUS4;SSU72;TMC8;ACOT13;IMP4;MOGS;TYK2;HLA-F;CBFA2T2;FBXO11;CLPX;HLA-E;NCOR2;FAM210A;TMX2;IRF3;OAS1;OAS2;OAS3;ELMO1;NAA35;ARHGEF7;IDI1;VAC14;OSGEP;NAPG;TM9SF3;ALOX5;INPP5D;PMVK;NUP88;SLC15A4;RWDD1;NEK9;BRF1;LYSMD2;CDK11B;ANKHD1;BYSL;WDR11;STK24;CAMK4;REL;RGL2;TRMT61B;GALK2
Lymphoblastoid BTO:0000773 X128.126 HM21.GM18505	70/680	3.17228143785948e-07	3.36778250321594e-06	0	0	2.0377208339965	30.4917304057805	KDM5A;RTCA;FAF1;NCF4;PITPNA;PREP;WDR89;PPCDC;PREX1;IPO9;SART3;PPP2R5E;DDI2;LONP1;EPC1;NELFA;FBXO7;VPS39;CCDC50;DLGAP4;MAP3K5;RFC5;CD53;TOR3A;HAUS4;SSU72;TMC8;ACOT13;IMP4;MOGS;TYK2;HLA-F;CBFA2T2;FBXO11;CLPX;HLA-E;NCOR2;FAM210A;TMX2;IRF3;OAS1;OAS2;OAS3;ELMO1;NAA35;ARHGEF7;IDI1;VAC14;OSGEP;NAPG;TM9SF3;ALOX5;INPP5D;PMVK;NUP88;SLC15A4;RWDD1;NEK9;BRF1;LYSMD2;CDK11B;ANKHD1;BYSL;WDR11;STK24;CAMK4;REL;RGL2;TRMT61B;GALK2
Lymphoblastoid BTO:0000773 X129.126 HM21.GM19099	70/681	3.35227308887513e-07	3.47798332970795e-06	0	0	2.03427454594569	30.3278945969257	KDM5A;RTCA;FAF1;NCF4;PITPNA;PREP;WDR89;PPCDC;PREX1;IPO9;SART3;PPP2R5E;DDI2;LONP1;EPC1;NELFA;FBXO7;VPS39;CCDC50;DLGAP4;MAP3K5;RFC5;CD53;TOR3A;HAUS4;SSU72;TMC8;ACOT13;IMP4;MOGS;TYK2;HLA-F;CBFA2T2;FBXO11;CLPX;HLA-E;NCOR2;FAM210A;TMX2;IRF3;OAS1;OAS2;OAS3;ELMO1;NAA35;ARHGEF7;IDI1;VAC14;OSGEP;NAPG;TM9SF3;ALOX5;INPP5D;PMVK;NUP88;SLC15A4;RWDD1;NEK9;BRF1;LYSMD2;CDK11B;ANKHD1;BYSL;WDR11;STK24;CAMK4;REL;RGL2;TRMT61B;GALK2
Lymphoblastoid BTO:0000773 X131.126 HM21.GM18951	70/681	3.35227308887513e-07	3.47798332970795e-06	0	0	2.03427454594569	30.3278945969257	KDM5A;RTCA;FAF1;NCF4;PITPNA;PREP;WDR89;PPCDC;PREX1;IPO9;SART3;PPP2R5E;DDI2;LONP1;EPC1;NELFA;FBXO7;VPS39;CCDC50;DLGAP4;MAP3K5;RFC5;CD53;TOR3A;HAUS4;SSU72;TMC8;ACOT13;IMP4;MOGS;TYK2;HLA-F;CBFA2T2;FBXO11;CLPX;HLA-E;NCOR2;FAM210A;TMX2;IRF3;OAS1;OAS2;OAS3;ELMO1;NAA35;ARHGEF7;IDI1;VAC14;OSGEP;NAPG;TM9SF3;ALOX5;INPP5D;PMVK;NUP88;SLC15A4;RWDD1;NEK9;BRF1;LYSMD2;CDK11B;ANKHD1;BYSL;WDR11;STK24;CAMK4;REL;RGL2;TRMT61B;GALK2
Lymphoblastoid BTO:0000773 X127.126 HM28.GM18522	67/644	3.88543859988112e-07	3.9415616018794e-06	0	0	2.05965864764337	30.4023324879735	KDM5A;DDX41;MRPL34;CDC73;HERPUD1;TIAL1;IPO9;SNRNP70;DDI2;EPC1;MLYCD;LRRC47;RFC5;MCCC2;ABCC4;ARHGEF12;DDX58;ACTR5;HAUS4;IMP4;MOGS;CBFA2T2;FBXO11;SENP3;HLA-E;APBB1IP;FAM210A;TMX2;PEX3;PPIF;CHMP4A;ARHGEF7;DUS3L;ARL8A;RNASEH2B;UHRF2;CAB39;SFSWAP;MYCBP2;TAPBPL;NAPG;BAG6;PTDSS1;BLOC1S3;VTI1A;NAA50;USP25;TIA1;CCDC12;WDR18;ELP2;MTHFS;PTPN11;KIAA2013;CDK11B;WDR54;ZZEF1;CAMK4;CARM1;UNC119;PSMG1;CLPTM1L;CDK13;SMAP2;RGL2;MYD88;TRMT61B
Lymphoblastoid BTO:0000773 X128.126 HM28.GM10847	67/644	3.88543859988112e-07	3.9415616018794e-06	0	0	2.05965864764337	30.4023324879735	KDM5A;DDX41;MRPL34;CDC73;HERPUD1;TIAL1;IPO9;SNRNP70;DDI2;EPC1;MLYCD;LRRC47;RFC5;MCCC2;ABCC4;ARHGEF12;DDX58;ACTR5;HAUS4;IMP4;MOGS;CBFA2T2;FBXO11;SENP3;HLA-E;APBB1IP;FAM210A;TMX2;PEX3;PPIF;CHMP4A;ARHGEF7;DUS3L;ARL8A;RNASEH2B;UHRF2;CAB39;SFSWAP;MYCBP2;TAPBPL;NAPG;BAG6;PTDSS1;BLOC1S3;VTI1A;NAA50;USP25;TIA1;CCDC12;WDR18;ELP2;MTHFS;PTPN11;KIAA2013;CDK11B;WDR54;ZZEF1;CAMK4;CARM1;UNC119;PSMG1;CLPTM1L;CDK13;SMAP2;RGL2;MYD88;TRMT61B
Lymphoblastoid BTO:0000773 HM34.	63/592	3.96056119485436e-07	3.97361799000224e-06	0	0	2.10978848758506	31.1018898762399	DENND1C;SMARCAL1;MAST3;RRP1;PITPNA;CDC73;PPCDC;FARS2;RASSF5;TRAPPC12;EPC1;CHAC2;LRRFIP1;UBXN4;FBXO7;IAH1;SWAP70;ACTR5;TMC8;TIMM21;WIPI2;TYK2;GTF2F1;CBFA2T2;ATAD3B;PTGR2;FBXO11;TRAPPC6B;SRSF4;BLK;SEH1L;COPB1;CUL2;AGAP3;MTMR6;INPP5D;MICAL1;TGS1;DVL2;PDE6D;ZNF668;STX4;ZNF622;KCNN4;MARK2;RWDD1;RABGAP1L;SLC16A10;HPS5;TTC39C;PARP14;NDUFAF4;REL;UNC119;TSR1;PSMG1;CLPTM1L;RAB5A;RGL2;TAF3;EIF4G2;GALK2;CDS2
Hematopoietic PBMC BTO:0001008 81719202114 replicate01-2	56/503	4.1662926557723e-07	4.13459260295664e-06	0	0	2.21435367327522	32.5312227416949	SERPINA1;PHF1;FAM107B;HK1;HEBP1;IGHG4;AUH;TBC1D10C;COTL1;PIP4K2A;EPC1;MFSD1;PGLS;UBXN4;MAP3K5;YWHAH;DENND2D;CAP1;CAST;SH3GLB2;SUN2;TPM4;ACTN1;HAUS4;VPS13A;PRKCA;ARAP1;CBFA2T2;FBXO11;MIF4GD;UNC13D;BIN1;POLR1D;MAPRE2;ARL8A;SLC27A4;RAB1A;UBA7;SDR39U1;DERL2;UBR2;GABARAP;ALOX5;FYN;LYN;VASP;SEPTIN2;NEK7;TNFSF13;ATP5F1D;ARHGAP25;TTC39B;EHD1;DAP;TBXAS1;RGL2
Hematopoietic PBMC BTO:0001008 81719202114 replicate01-3	56/504	4.44382147352732e-07	4.23774712409219e-06	0	0	2.20929118773946	32.314376405031	SERPINA1;PHF1;FAM107B;HK1;HEBP1;IGHG4;AUH;TBC1D10C;COTL1;PIP4K2A;EPC1;MFSD1;PGLS;UBXN4;MAP3K5;YWHAH;DENND2D;CAP1;CAST;SH3GLB2;SUN2;TPM4;ACTN1;HAUS4;VPS13A;PRKCA;ARAP1;CBFA2T2;FBXO11;MIF4GD;UNC13D;BIN1;POLR1D;MAPRE2;ARL8A;SLC27A4;RAB1A;UBA7;SDR39U1;DERL2;UBR2;GABARAP;ALOX5;FYN;LYN;VASP;SEPTIN2;NEK7;TNFSF13;ATP5F1D;ARHGAP25;TTC39B;EHD1;DAP;TBXAS1;RGL2
Hematopoietic PBMC BTO:0001008 81719202114 replicate01-6	56/504	4.44382147352732e-07	4.23774712409219e-06	0	0	2.20929118773946	32.314376405031	SERPINA1;PHF1;FAM107B;HK1;HEBP1;IGHG4;AUH;TBC1D10C;COTL1;PIP4K2A;EPC1;MFSD1;PGLS;UBXN4;MAP3K5;YWHAH;DENND2D;CAP1;CAST;SH3GLB2;SUN2;TPM4;ACTN1;HAUS4;VPS13A;PRKCA;ARAP1;CBFA2T2;FBXO11;MIF4GD;UNC13D;BIN1;POLR1D;MAPRE2;ARL8A;SLC27A4;RAB1A;UBA7;SDR39U1;DERL2;UBR2;GABARAP;ALOX5;FYN;LYN;VASP;SEPTIN2;NEK7;TNFSF13;ATP5F1D;ARHGAP25;TTC39B;EHD1;DAP;TBXAS1;RGL2
Lymphoblastoid BTO:0000773 X127.126 HM33.GM18631	63/594	4.4559005905022e-07	4.23774712409219e-06	0	0	2.10161319320726	30.733710683236	DENND1C;SMARCAL1;MAST3;RRP1;PITPNA;CDC73;PPCDC;FARS2;RASSF5;TRAPPC12;EPC1;CHAC2;LRRFIP1;UBXN4;FBXO7;IAH1;SWAP70;ACTR5;TMC8;TIMM21;WIPI2;TYK2;GTF2F1;CBFA2T2;ATAD3B;PTGR2;FBXO11;TRAPPC6B;SRSF4;BLK;SEH1L;COPB1;CUL2;AGAP3;MTMR6;INPP5D;MICAL1;TGS1;DVL2;PDE6D;ZNF668;STX4;ZNF622;KCNN4;MARK2;RWDD1;RABGAP1L;SLC16A10;HPS5;TTC39C;PARP14;NDUFAF4;REL;UNC119;TSR1;PSMG1;CLPTM1L;RAB5A;RGL2;TAF3;EIF4G2;GALK2;CDS2
Lymphoblastoid BTO:0000773 X130.126 HM33.GM11920	63/594	4.4559005905022e-07	4.23774712409219e-06	0	0	2.10161319320726	30.733710683236	DENND1C;SMARCAL1;MAST3;RRP1;PITPNA;CDC73;PPCDC;FARS2;RASSF5;TRAPPC12;EPC1;CHAC2;LRRFIP1;UBXN4;FBXO7;IAH1;SWAP70;ACTR5;TMC8;TIMM21;WIPI2;TYK2;GTF2F1;CBFA2T2;ATAD3B;PTGR2;FBXO11;TRAPPC6B;SRSF4;BLK;SEH1L;COPB1;CUL2;AGAP3;MTMR6;INPP5D;MICAL1;TGS1;DVL2;PDE6D;ZNF668;STX4;ZNF622;KCNN4;MARK2;RWDD1;RABGAP1L;SLC16A10;HPS5;TTC39C;PARP14;NDUFAF4;REL;UNC119;TSR1;PSMG1;CLPTM1L;RAB5A;RGL2;TAF3;EIF4G2;GALK2;CDS2
Lymphoblastoid BTO:0000773 X129.126 HM33.GM12763	65/621	4.68351665087931e-07	4.40189104744019e-06	0	0	2.07201195565287	30.1975983873416	DENND1C;SMARCAL1;MAST3;RRP1;PITPNA;CDC73;PPCDC;FARS2;RASSF5;TRAPPC12;EPC1;CHAC2;LRRFIP1;UBXN4;FBXO7;IAH1;SWAP70;ACTR5;TMC8;TIMM21;WIPI2;TYK2;GTF2F1;CBFA2T2;ATAD3B;PTGR2;FBXO11;TRAPPC6B;SRSF4;BLK;SEH1L;COPB1;CUL2;AGAP3;MTMR6;INPP5D;MICAL1;TGS1;DVL2;PDE6D;ZNF668;STX4;ZNF622;KCNN4;MARK2;RWDD1;RABGAP1L;SLC16A10;HPS5;TTC39C;PARP14;TBCK;APC;NDUFAF4;REL;UNC119;TSR1;PSMG1;CLPTM1L;RAB5A;RGL2;TAF3;EIF4G2;GALK2;CDS2
Lymphoblastoid BTO:0000773 X126.126 HM33.GM12878	63/595	4.72492138717567e-07	4.40189104744019e-06	0	0	2.09754859666041	30.5513086387825	DENND1C;SMARCAL1;MAST3;RRP1;PITPNA;CDC73;PPCDC;FARS2;RASSF5;TRAPPC12;EPC1;CHAC2;LRRFIP1;UBXN4;FBXO7;IAH1;SWAP70;ACTR5;TMC8;TIMM21;WIPI2;TYK2;GTF2F1;CBFA2T2;ATAD3B;PTGR2;FBXO11;TRAPPC6B;SRSF4;BLK;SEH1L;COPB1;CUL2;AGAP3;MTMR6;INPP5D;MICAL1;TGS1;DVL2;PDE6D;ZNF668;STX4;ZNF622;KCNN4;MARK2;RWDD1;RABGAP1L;SLC16A10;HPS5;TTC39C;PARP14;NDUFAF4;REL;UNC119;TSR1;PSMG1;CLPTM1L;RAB5A;RGL2;TAF3;EIF4G2;GALK2;CDS2
Lymphoblastoid BTO:0000773 X131.126 HM32.GM12815	71/702	5.08139629685824e-07	4.68617658488038e-06	0	0	1.99769135637049	28.9515610912142	TOR2A;SRP54;DCAF8;BRCA1;CDC73;ARHGAP35;DCAF6;RASSF2;EPC1;EP300;NELFB;CHAC2;MLYCD;NELFA;LRRFIP1;PABPC4;CMC1;NSMCE1;TFEB;TIMM21;TRNT1;GTF2F1;HLA-F;CBFA2T2;ATAD3B;FBXO11;RBL2;OAS1;STIM2;PEX3;SRSF4;CHMP4A;BLK;METTL2B;RAB1A;SEH1L;CUL5;CUL2;ITPR2;AGAP3;BCL10;RIC8A;TGS1;DVL2;ZNF668;KDSR;MARK2;RWDD1;NEK9;USP25;CCDC12;SLC35E1;TRAPPC10;DTNBP1;ELP2;PTPN11;MCOLN2;GATAD2B;SLC6A6;TBCK;SON;CCDC9;CAMK4;REL;MPHOSPH10;ATXN10;AVL9;RGL2;SSBP3;EIF4G2;SSBP4
Lymphoblastoid BTO:0000773 X131.126 HM26.GM06994	67/649	5.14169516606978e-07	4.69436768662171e-06	0	0	2.0414067723875	29.5610252340704	NCF2;DOCK8;NCF4;MRPL38;PREP;DCAF8;APEH;EEA1;IPO9;RFK;EPC1;DLGAP4;DENND2D;LRRC47;ARHGEF12;MIOS;PIH1D1;DCAKD;GTF3A;SSU72;IMP4;TIMM21;TRNT1;HLA-F;CBFA2T2;FBXO11;OXA1L;CDC34;PRPF18;IRF3;OAS1;TRAPPC6B;ARL8A;ARL8B;SLC27A4;AGPAT5;GTF3C5;CUL2;CLEC16A;SDR39U1;MRPL11;BAG6;PTDSS1;CHRAC1;SLC15A4;RABGAP1L;CCDC12;WDR18;GTF2H1;TRAPPC8;TTC39C;PARP14;SORL1;CDK11B;GATAD2B;RAD50;WNK1;NDUFAF4;CARM1;TRIP10;MPHOSPH10;STUB1;NIT1;SMAP2;LSM14B;RGL2;TRMT61B
Breast MCF-7 BTO:0000093 MCF7 V R1	156/1936	5.43036925360559e-07	4.9088387411306e-06	0	0	1.58941154065892	22.9289915751991	SCARB2;PI4K2B;TOR2A;FAAH;UXS1;CAAP1;CIB1;GBA2;ARHGAP35;PREX1;NRBP2;ZMIZ1;EPC1;PIEZO1;SNIP1;DIP2A;ARFIP1;CHAC2;ACAA1;MB21D2;AZI2;TMEM38B;VPS39;PDK2;CDK5RAP2;SH3GLB2;TOR3A;PRKAB2;MREG;TLE1;KHNYN;IGFBP4;PIH1D1;USP3;METTL3;UBE4B;ARMC7;FBXO11;LEMD2;MIF4GD;BCR;RBP7;ACAP2;CDC34;SPECC1L;YME1L1;ANKRD40;UTRN;FAM8A1;ARL8B;NSMAF;SLC27A4;INO80B;LRPAP1;ANKRD16;MAPKAP1;SLC38A10;UBR2;FXR2;VTI1A;AP4S1;CEP76;NR2C2AP;BPTF;ANKRD28;FUCA1;TNK1;EXOC6B;MYO5A;HPS5;WDR54;ZZEF1;NR2F6;TBCK;CCDC88C;JMY;PHF14;CDK13;RCOR1;PHF2;CCDC126;MAST3;INTS10;ICA1;TMEM51;BRCA1;DDX41;PTPN23;AATF;BICD1;PITPNC1;PPCDC;RPTOR;SMPD2;IMPA2;PPP2R5E;GATAD1;PHACTR2;MFSD1;NELFB;NELFA;UPF2;BRD1;ARHGEF12;CAMLG;AKTIP;ACAD9;BAZ1A;CBFA2T2;PTGR2;TERF2;SIRT3;NCOR2;RBL2;RILPL1;NAA35;PPP1R12C;FBP1;SOS2;CHMP7;VGLL4;VAC14;ZDHHC20;USP12;GPS2;RXRB;CST3;SCAF8;RSBN1L;SAP30L;FAM177A1;MICALL2;PDE6D;STX4;PCNT;DCAF11;MAP4K5;METTL9;SLC12A2;SPAG9;WWOX;USP25;GTF2H1;ATP5F1D;POLE4;TMEM59;TSPAN15;RAD50;CCDC9;BRMS1L;TTC3;AGGF1;CCNYL1;RTN4IP1;TRMT61B;FRA10AC1
Breast MCF-7 BTO:0000093 MCF7 4-OHT R2	156/1938	5.78049497823319e-07	5.17410972071265e-06	0	0	1.58744221879815	22.8013951112774	SCARB2;PI4K2B;TOR2A;FAAH;UXS1;CAAP1;CIB1;GBA2;ARHGAP35;PREX1;NRBP2;ZMIZ1;EPC1;PIEZO1;SNIP1;DIP2A;ARFIP1;CHAC2;ACAA1;MB21D2;AZI2;TMEM38B;VPS39;PDK2;CDK5RAP2;SH3GLB2;TOR3A;PRKAB2;MREG;TLE1;KHNYN;IGFBP4;PIH1D1;USP3;METTL3;UBE4B;ARMC7;FBXO11;LEMD2;MIF4GD;BCR;RBP7;ACAP2;CDC34;SPECC1L;YME1L1;ANKRD40;UTRN;FAM8A1;ARL8B;NSMAF;SLC27A4;INO80B;LRPAP1;ANKRD16;MAPKAP1;SLC38A10;UBR2;FXR2;VTI1A;AP4S1;CEP76;NR2C2AP;BPTF;ANKRD28;FUCA1;TNK1;EXOC6B;MYO5A;HPS5;WDR54;ZZEF1;NR2F6;TBCK;CCDC88C;JMY;PHF14;CDK13;RCOR1;PHF2;CCDC126;MAST3;INTS10;ICA1;TMEM51;BRCA1;DDX41;PTPN23;AATF;BICD1;PITPNC1;PPCDC;RPTOR;SMPD2;IMPA2;PPP2R5E;GATAD1;PHACTR2;MFSD1;NELFB;NELFA;UPF2;BRD1;ARHGEF12;CAMLG;AKTIP;ACAD9;BAZ1A;CBFA2T2;PTGR2;TERF2;SIRT3;NCOR2;RBL2;RILPL1;NAA35;PPP1R12C;FBP1;SOS2;CHMP7;VGLL4;VAC14;ZDHHC20;USP12;GPS2;RXRB;CST3;SCAF8;RSBN1L;SAP30L;FAM177A1;MICALL2;PDE6D;STX4;PCNT;DCAF11;MAP4K5;METTL9;SLC12A2;SPAG9;WWOX;USP25;GTF2H1;ATP5F1D;POLE4;TMEM59;TSPAN15;RAD50;CCDC9;BRMS1L;TTC3;AGGF1;CCNYL1;RTN4IP1;TRMT61B;FRA10AC1
Lymphoblastoid BTO:0000773 X130.126 HM26.GM12891	67/655	7.1542281792842e-07	6.30568704635289e-06	0	0	2.01991425805559	28.5825787907458	NCF2;DOCK8;NCF4;MRPL38;PREP;DCAF8;APEH;EEA1;IPO9;RFK;EPC1;DLGAP4;DENND2D;LRRC47;ARHGEF12;MIOS;PIH1D1;DCAKD;GTF3A;SSU72;IMP4;TIMM21;TRNT1;HLA-F;CBFA2T2;FBXO11;OXA1L;CDC34;PRPF18;IRF3;OAS1;TRAPPC6B;ARL8A;ARL8B;SLC27A4;AGPAT5;GTF3C5;CUL2;CLEC16A;SDR39U1;MRPL11;BAG6;PTDSS1;CHRAC1;SLC15A4;RABGAP1L;CCDC12;WDR18;GTF2H1;TRAPPC8;TTC39C;PARP14;SORL1;CDK11B;GATAD2B;RAD50;WNK1;NDUFAF4;CARM1;TRIP10;MPHOSPH10;STUB1;NIT1;SMAP2;LSM14B;RGL2;TRMT61B
Breast MCF-7 BTO:0000093 MCF7 Fulvestrant R2	156/1945	7.18281985564842e-07	6.30568704635289e-06	0	0	1.58058426732101	22.359582981099	SCARB2;PI4K2B;TOR2A;FAAH;UXS1;CAAP1;CIB1;GBA2;ARHGAP35;PREX1;NRBP2;ZMIZ1;EPC1;PIEZO1;SNIP1;DIP2A;ARFIP1;CHAC2;ACAA1;MB21D2;AZI2;TMEM38B;VPS39;PDK2;CDK5RAP2;SH3GLB2;TOR3A;PRKAB2;MREG;TLE1;KHNYN;IGFBP4;PIH1D1;USP3;METTL3;UBE4B;ARMC7;FBXO11;LEMD2;MIF4GD;BCR;RBP7;ACAP2;CDC34;SPECC1L;YME1L1;ANKRD40;UTRN;FAM8A1;ARL8B;NSMAF;SLC27A4;INO80B;LRPAP1;ANKRD16;MAPKAP1;SLC38A10;UBR2;FXR2;VTI1A;AP4S1;CEP76;NR2C2AP;BPTF;ANKRD28;FUCA1;TNK1;EXOC6B;MYO5A;HPS5;WDR54;ZZEF1;NR2F6;TBCK;CCDC88C;JMY;PHF14;CDK13;RCOR1;PHF2;CCDC126;MAST3;INTS10;ICA1;TMEM51;BRCA1;DDX41;PTPN23;AATF;BICD1;PITPNC1;PPCDC;RPTOR;SMPD2;IMPA2;PPP2R5E;GATAD1;PHACTR2;MFSD1;NELFB;NELFA;UPF2;BRD1;ARHGEF12;CAMLG;AKTIP;ACAD9;BAZ1A;CBFA2T2;PTGR2;TERF2;SIRT3;NCOR2;RBL2;RILPL1;NAA35;PPP1R12C;FBP1;SOS2;CHMP7;VGLL4;VAC14;ZDHHC20;USP12;GPS2;RXRB;CST3;SCAF8;RSBN1L;SAP30L;FAM177A1;MICALL2;PDE6D;STX4;PCNT;DCAF11;MAP4K5;METTL9;SLC12A2;SPAG9;WWOX;USP25;GTF2H1;ATP5F1D;POLE4;TMEM59;TSPAN15;RAD50;CCDC9;BRMS1L;TTC3;AGGF1;CCNYL1;RTN4IP1;TRMT61B;FRA10AC1
Lymphoblastoid BTO:0000773 X129.126 HM28.GM12829	66/642	7.26158758185547e-07	6.31412329736575e-06	0	0	2.03058510638298	28.7033300264282	KDM5A;DDX41;MRPL34;CDC73;HERPUD1;TIAL1;IPO9;SNRNP70;EPC1;MLYCD;LRRC47;RFC5;MCCC2;ABCC4;ARHGEF12;DDX58;ACTR5;HAUS4;IMP4;MOGS;CBFA2T2;FBXO11;SENP3;HLA-E;APBB1IP;FAM210A;TMX2;PEX3;PPIF;CHMP4A;ARHGEF7;DUS3L;ARL8A;RNASEH2B;UHRF2;CAB39;SFSWAP;MYCBP2;TAPBPL;NAPG;BAG6;PTDSS1;BLOC1S3;VTI1A;NAA50;USP25;TIA1;CCDC12;WDR18;ELP2;MTHFS;PTPN11;KIAA2013;CDK11B;WDR54;ZZEF1;CAMK4;CARM1;UNC119;PSMG1;CLPTM1L;CDK13;SMAP2;RGL2;MYD88;TRMT61B
Lymphoblastoid BTO:0000773 X126.126 HM28.GM12878	66/643	7.67221255374378e-07	6.48586116811859e-06	0	0	2.02695527121207	28.5405246604201	KDM5A;DDX41;MRPL34;CDC73;HERPUD1;TIAL1;IPO9;SNRNP70;EPC1;MLYCD;LRRC47;RFC5;MCCC2;ABCC4;ARHGEF12;DDX58;ACTR5;HAUS4;IMP4;MOGS;CBFA2T2;FBXO11;SENP3;HLA-E;APBB1IP;FAM210A;TMX2;PEX3;PPIF;CHMP4A;ARHGEF7;DUS3L;ARL8A;RNASEH2B;UHRF2;CAB39;SFSWAP;MYCBP2;TAPBPL;NAPG;BAG6;PTDSS1;BLOC1S3;VTI1A;NAA50;USP25;TIA1;CCDC12;WDR18;ELP2;MTHFS;PTPN11;KIAA2013;CDK11B;WDR54;ZZEF1;CAMK4;CARM1;UNC119;PSMG1;CLPTM1L;CDK13;SMAP2;RGL2;MYD88;TRMT61B
Lymphoblastoid BTO:0000773 X130.126 HM28.GM11830	66/643	7.67221255374378e-07	6.48586116811859e-06	0	0	2.02695527121207	28.5405246604201	KDM5A;DDX41;MRPL34;CDC73;HERPUD1;TIAL1;IPO9;SNRNP70;EPC1;MLYCD;LRRC47;RFC5;MCCC2;ABCC4;ARHGEF12;DDX58;ACTR5;HAUS4;IMP4;MOGS;CBFA2T2;FBXO11;SENP3;HLA-E;APBB1IP;FAM210A;TMX2;PEX3;PPIF;CHMP4A;ARHGEF7;DUS3L;ARL8A;RNASEH2B;UHRF2;CAB39;SFSWAP;MYCBP2;TAPBPL;NAPG;BAG6;PTDSS1;BLOC1S3;VTI1A;NAA50;USP25;TIA1;CCDC12;WDR18;ELP2;MTHFS;PTPN11;KIAA2013;CDK11B;WDR54;ZZEF1;CAMK4;CARM1;UNC119;PSMG1;CLPTM1L;CDK13;SMAP2;RGL2;MYD88;TRMT61B
